Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Return Rate,Month/Year,Discount Bucket 
11/11/2024,Whey Protein,Protein,163.00,$41.55,"$6,772.65",10.00%,1.00,USA,Amazon,0.61%,Nov 2024,5–10%
11/11/2024,Vitamin C,Vitamin,157.00,$35.51,"$5,575.07",24.00%,4.00,UK,iHerb,2.55%,Nov 2024,20–25%
11/11/2024,Fish Oil,Omega,147.00,$37.16,"$5,462.52",13.00%,0.00,USA,Amazon,0.00%,Nov 2024,10–15%
11/11/2024,Multivitamin,Vitamin,153.00,$49.01,"$7,498.53",20.00%,0.00,Canada,Amazon,0.00%,Nov 2024,15–20%
11/11/2024,Pre-Workout,Performance,145.00,$25.80,"$3,741.00",14.00%,1.00,Canada,Walmart,0.69%,Nov 2024,10–15%
11/11/2024,BCAA,Amino Acid,152.00,$24.33,"$3,698.16",2.00%,3.00,Canada,Walmart,1.97%,Nov 2024,0–5%
11/11/2024,Creatine,Performance,158.00,$21.33,"$3,370.14",24.00%,3.00,UK,Amazon,1.90%,Nov 2024,20–25%
11/11/2024,Zinc,Mineral,152.00,$10.72,"$1,629.44",1.00%,2.00,UK,Walmart,1.32%,Nov 2024,0–5%
11/11/2024,Collagen Peptides,Protein,137.00,$17.75,"$2,431.75",14.00%,0.00,UK,Walmart,0.00%,Nov 2024,10–15%
11/11/2024,Magnesium,Mineral,160.00,$14.31,"$2,289.60",21.00%,2.00,Canada,Amazon,1.25%,Nov 2024,20–25%
11/11/2024,Ashwagandha,Herbal,171.00,$56.03,"$9,581.13",2.00%,0.00,Canada,Walmart,0.00%,Nov 2024,0–5%
11/11/2024,Melatonin,Sleep Aid,140.00,$23.21,"$3,249.40",18.00%,3.00,USA,iHerb,2.14%,Nov 2024,15–20%
11/11/2024,Biotin,Vitamin,161.00,$30.08,"$4,842.88",10.00%,1.00,UK,Walmart,0.62%,Nov 2024,5–10%
11/11/2024,Green Tea Extract,Fat Burner,136.00,$35.54,"$4,833.44",13.00%,2.00,Canada,Amazon,1.47%,Nov 2024,10–15%
11/11/2024,Iron Supplement,Mineral,151.00,$43.16,"$6,517.16",20.00%,1.00,Canada,Walmart,0.66%,Nov 2024,15–20%
11/11/2024,Electrolyte Powder,Hydration,155.00,$27.10,"$4,200.50",23.00%,3.00,Canada,Walmart,1.94%,Nov 2024,20–25%
11/18/2024,Whey Protein,Protein,153.00,$52.70,"$8,063.10",24.00%,1.00,USA,iHerb,0.65%,Nov 2024,20–25%
11/18/2024,Vitamin C,Vitamin,152.00,$13.60,"$2,067.20",11.00%,2.00,USA,iHerb,1.32%,Nov 2024,10–15%
11/18/2024,Fish Oil,Omega,123.00,$15.37,"$1,890.51",5.00%,3.00,UK,Amazon,2.44%,Nov 2024,0–5%
11/18/2024,Multivitamin,Vitamin,150.00,$13.22,"$1,983.00",10.00%,2.00,Canada,iHerb,1.33%,Nov 2024,5–10%
11/18/2024,Pre-Workout,Performance,134.00,$13.23,"$1,772.82",16.00%,4.00,USA,iHerb,2.99%,Nov 2024,15–20%
11/18/2024,BCAA,Amino Acid,164.00,$38.86,"$6,373.04",13.00%,1.00,USA,iHerb,0.61%,Nov 2024,10–15%
11/18/2024,Creatine,Performance,163.00,$12.81,"$2,088.03",24.00%,0.00,UK,iHerb,0.00%,Nov 2024,20–25%
11/18/2024,Zinc,Mineral,144.00,$50.89,"$7,328.16",6.00%,2.00,UK,Amazon,1.39%,Nov 2024,5–10%
11/18/2024,Collagen Peptides,Protein,162.00,$12.10,"$1,960.20",5.00%,1.00,Canada,iHerb,0.62%,Nov 2024,0–5%
11/18/2024,Magnesium,Mineral,126.00,$29.00,"$3,654.00",22.00%,0.00,USA,Amazon,0.00%,Nov 2024,20–25%
11/18/2024,Ashwagandha,Herbal,148.00,$53.87,"$7,972.76",13.00%,1.00,UK,Amazon,0.68%,Nov 2024,10–15%
11/18/2024,Melatonin,Sleep Aid,166.00,$13.97,"$2,319.02",11.00%,3.00,Canada,iHerb,1.81%,Nov 2024,10–15%
11/18/2024,Biotin,Vitamin,153.00,$24.32,"$3,720.96",7.00%,1.00,UK,Walmart,0.65%,Nov 2024,5–10%
11/18/2024,Green Tea Extract,Fat Burner,145.00,$42.09,"$6,103.05",19.00%,2.00,Canada,iHerb,1.38%,Nov 2024,15–20%
11/18/2024,Iron Supplement,Mineral,171.00,$59.23,"$10,128.33",5.00%,2.00,Canada,Amazon,1.17%,Nov 2024,0–5%
11/18/2024,Electrolyte Powder,Hydration,151.00,$33.84,"$5,109.84",20.00%,3.00,USA,Amazon,1.99%,Nov 2024,15–20%
11/25/2024,Whey Protein,Protein,159.00,$13.36,"$2,124.24",5.00%,4.00,UK,Walmart,2.52%,Nov 2024,0–5%
11/25/2024,Vitamin C,Vitamin,157.00,$28.35,"$4,450.95",1.00%,1.00,Canada,iHerb,0.64%,Nov 2024,0–5%
11/25/2024,Fish Oil,Omega,150.00,$18.66,"$2,799.00",13.00%,2.00,UK,Walmart,1.33%,Nov 2024,10–15%
11/25/2024,Multivitamin,Vitamin,140.00,$55.02,"$7,702.80",12.00%,3.00,Canada,Amazon,2.14%,Nov 2024,10–15%
11/25/2024,Pre-Workout,Performance,172.00,$14.79,"$2,543.88",12.00%,2.00,USA,iHerb,1.16%,Nov 2024,10–15%
11/25/2024,BCAA,Amino Acid,147.00,$42.05,"$6,181.35",0.00%,4.00,Canada,iHerb,2.72%,Nov 2024,0–5%
11/25/2024,Creatine,Performance,140.00,$15.45,"$2,163.00",6.00%,0.00,USA,iHerb,0.00%,Nov 2024,5–10%
11/25/2024,Zinc,Mineral,155.00,$43.61,"$6,759.55",9.00%,4.00,UK,iHerb,2.58%,Nov 2024,5–10%
11/25/2024,Collagen Peptides,Protein,168.00,$38.67,"$6,496.56",24.00%,5.00,USA,Walmart,2.98%,Nov 2024,20–25%
11/25/2024,Magnesium,Mineral,148.00,$25.10,"$3,714.80",9.00%,0.00,USA,Amazon,0.00%,Nov 2024,5–10%
11/25/2024,Ashwagandha,Herbal,139.00,$35.54,"$4,940.06",6.00%,1.00,USA,Amazon,0.72%,Nov 2024,5–10%
11/25/2024,Melatonin,Sleep Aid,165.00,$55.70,"$9,190.50",9.00%,2.00,Canada,iHerb,1.21%,Nov 2024,5–10%
11/25/2024,Biotin,Vitamin,185.00,$43.99,"$8,138.15",7.00%,1.00,Canada,Amazon,0.54%,Nov 2024,5–10%
11/25/2024,Green Tea Extract,Fat Burner,148.00,$55.72,"$8,246.56",6.00%,1.00,USA,Walmart,0.68%,Nov 2024,5–10%
11/25/2024,Iron Supplement,Mineral,155.00,$14.80,"$2,294.00",25.00%,2.00,UK,Amazon,1.29%,Nov 2024,20–25%
11/25/2024,Electrolyte Powder,Hydration,148.00,$14.38,"$2,128.24",12.00%,3.00,USA,Walmart,2.03%,Nov 2024,10–15%
12/2/2024,Whey Protein,Protein,168.00,$36.57,"$6,143.76",17.00%,1.00,Canada,iHerb,0.60%,Dec 2024,15–20%
12/2/2024,Vitamin C,Vitamin,126.00,$40.08,"$5,050.08",0.00%,0.00,UK,Walmart,0.00%,Dec 2024,0–5%
12/2/2024,Fish Oil,Omega,139.00,$37.05,"$5,149.95",7.00%,1.00,USA,Walmart,0.72%,Dec 2024,5–10%
12/2/2024,Multivitamin,Vitamin,166.00,$34.77,"$5,771.82",24.00%,2.00,Canada,Walmart,1.20%,Dec 2024,20–25%
12/2/2024,Pre-Workout,Performance,158.00,$11.00,"$1,738.00",16.00%,2.00,Canada,Walmart,1.27%,Dec 2024,15–20%
12/2/2024,BCAA,Amino Acid,132.00,$55.77,"$7,361.64",5.00%,1.00,Canada,Walmart,0.76%,Dec 2024,0–5%
12/2/2024,Creatine,Performance,149.00,$51.23,"$7,633.27",19.00%,1.00,UK,Walmart,0.67%,Dec 2024,15–20%
12/2/2024,Zinc,Mineral,128.00,$43.99,"$5,630.72",18.00%,4.00,UK,Amazon,3.13%,Dec 2024,15–20%
12/2/2024,Collagen Peptides,Protein,148.00,$36.96,"$5,470.08",4.00%,1.00,USA,Amazon,0.68%,Dec 2024,0–5%
12/2/2024,Magnesium,Mineral,152.00,$28.33,"$4,306.16",25.00%,1.00,UK,iHerb,0.66%,Dec 2024,20–25%
12/2/2024,Ashwagandha,Herbal,140.00,$17.08,"$2,391.20",11.00%,0.00,Canada,iHerb,0.00%,Dec 2024,10–15%
12/2/2024,Melatonin,Sleep Aid,148.00,$43.51,"$6,439.48",19.00%,0.00,UK,Walmart,0.00%,Dec 2024,15–20%
12/2/2024,Biotin,Vitamin,149.00,$54.70,"$8,150.30",5.00%,1.00,UK,iHerb,0.67%,Dec 2024,0–5%
12/2/2024,Green Tea Extract,Fat Burner,153.00,$51.51,"$7,881.03",6.00%,1.00,USA,Amazon,0.65%,Dec 2024,5–10%
12/2/2024,Iron Supplement,Mineral,161.00,$30.11,"$4,847.71",1.00%,2.00,USA,Walmart,1.24%,Dec 2024,0–5%
12/2/2024,Electrolyte Powder,Hydration,165.00,$21.58,"$3,560.70",0.00%,2.00,USA,Amazon,1.21%,Dec 2024,0–5%
12/9/2024,Whey Protein,Protein,150.00,$44.73,"$6,709.50",25.00%,1.00,UK,iHerb,0.67%,Dec 2024,20–25%
12/9/2024,Vitamin C,Vitamin,147.00,$33.84,"$4,974.48",22.00%,0.00,Canada,iHerb,0.00%,Dec 2024,20–25%
12/9/2024,Fish Oil,Omega,153.00,$21.15,"$3,235.95",7.00%,0.00,Canada,Walmart,0.00%,Dec 2024,5–10%
12/9/2024,Multivitamin,Vitamin,149.00,$45.92,"$6,842.08",9.00%,0.00,Canada,iHerb,0.00%,Dec 2024,5–10%
12/9/2024,Pre-Workout,Performance,157.00,$48.85,"$7,669.45",18.00%,3.00,Canada,Amazon,1.91%,Dec 2024,15–20%
12/9/2024,BCAA,Amino Acid,138.00,$25.05,"$3,456.90",24.00%,1.00,USA,Amazon,0.72%,Dec 2024,20–25%
12/9/2024,Creatine,Performance,130.00,$32.21,"$4,187.30",25.00%,1.00,UK,iHerb,0.77%,Dec 2024,20–25%
12/9/2024,Zinc,Mineral,152.00,$58.41,"$8,878.32",20.00%,1.00,Canada,Amazon,0.66%,Dec 2024,15–20%
12/9/2024,Collagen Peptides,Protein,143.00,$42.22,"$6,037.46",5.00%,1.00,USA,Amazon,0.70%,Dec 2024,0–5%
12/9/2024,Magnesium,Mineral,167.00,$38.33,"$6,401.11",10.00%,0.00,USA,Amazon,0.00%,Dec 2024,5–10%
12/9/2024,Ashwagandha,Herbal,145.00,$54.79,"$7,944.55",8.00%,1.00,UK,Amazon,0.69%,Dec 2024,5–10%
12/9/2024,Melatonin,Sleep Aid,161.00,$49.91,"$8,035.51",24.00%,3.00,Canada,Amazon,1.86%,Dec 2024,20–25%
12/9/2024,Biotin,Vitamin,147.00,$35.43,"$5,208.21",7.00%,1.00,UK,Walmart,0.68%,Dec 2024,5–10%
12/9/2024,Green Tea Extract,Fat Burner,139.00,$19.22,"$2,671.58",2.00%,3.00,UK,Walmart,2.16%,Dec 2024,0–5%
12/9/2024,Iron Supplement,Mineral,173.00,$52.02,"$8,999.46",5.00%,3.00,USA,iHerb,1.73%,Dec 2024,0–5%
12/9/2024,Electrolyte Powder,Hydration,150.00,$17.07,"$2,560.50",8.00%,0.00,USA,Amazon,0.00%,Dec 2024,5–10%
12/16/2024,Whey Protein,Protein,143.00,$21.80,"$3,117.40",7.00%,5.00,USA,iHerb,3.50%,Dec 2024,5–10%
12/16/2024,Vitamin C,Vitamin,140.00,$44.34,"$6,207.60",21.00%,1.00,UK,Walmart,0.71%,Dec 2024,20–25%
12/16/2024,Fish Oil,Omega,166.00,$19.85,"$3,295.10",8.00%,2.00,USA,Walmart,1.20%,Dec 2024,5–10%
12/16/2024,Multivitamin,Vitamin,145.00,$21.85,"$3,168.25",18.00%,1.00,USA,iHerb,0.69%,Dec 2024,15–20%
12/16/2024,Pre-Workout,Performance,148.00,$44.31,"$6,557.88",6.00%,3.00,Canada,Amazon,2.03%,Dec 2024,5–10%
12/16/2024,BCAA,Amino Acid,158.00,$58.75,"$9,282.50",17.00%,1.00,USA,iHerb,0.63%,Dec 2024,15–20%
12/16/2024,Creatine,Performance,136.00,$18.24,"$2,480.64",11.00%,1.00,USA,Amazon,0.74%,Dec 2024,10–15%
12/16/2024,Zinc,Mineral,158.00,$51.09,"$8,072.22",8.00%,1.00,Canada,Amazon,0.63%,Dec 2024,5–10%
12/16/2024,Collagen Peptides,Protein,160.00,$25.40,"$4,064.00",10.00%,1.00,USA,iHerb,0.63%,Dec 2024,5–10%
12/16/2024,Magnesium,Mineral,153.00,$46.28,"$7,080.84",14.00%,0.00,UK,iHerb,0.00%,Dec 2024,10–15%
12/16/2024,Ashwagandha,Herbal,143.00,$29.52,"$4,221.36",13.00%,1.00,UK,Walmart,0.70%,Dec 2024,10–15%
12/16/2024,Melatonin,Sleep Aid,160.00,$57.32,"$9,171.20",9.00%,1.00,USA,iHerb,0.63%,Dec 2024,5–10%
12/16/2024,Biotin,Vitamin,157.00,$28.92,"$4,540.44",19.00%,3.00,Canada,Walmart,1.91%,Dec 2024,15–20%
12/16/2024,Green Tea Extract,Fat Burner,160.00,$51.37,"$8,219.20",19.00%,2.00,USA,iHerb,1.25%,Dec 2024,15–20%
12/16/2024,Iron Supplement,Mineral,147.00,$33.04,"$4,856.88",1.00%,1.00,Canada,Amazon,0.68%,Dec 2024,0–5%
12/16/2024,Electrolyte Powder,Hydration,153.00,$44.27,"$6,773.31",21.00%,1.00,Canada,Amazon,0.65%,Dec 2024,20–25%
12/23/2024,Whey Protein,Protein,169.00,$52.01,"$8,789.69",21.00%,1.00,USA,Amazon,0.59%,Dec 2024,20–25%
12/23/2024,Vitamin C,Vitamin,143.00,$50.57,"$7,231.51",21.00%,1.00,Canada,Walmart,0.70%,Dec 2024,20–25%
12/23/2024,Fish Oil,Omega,153.00,$33.44,"$5,116.32",25.00%,0.00,USA,Amazon,0.00%,Dec 2024,20–25%
12/23/2024,Multivitamin,Vitamin,139.00,$46.24,"$6,427.36",16.00%,0.00,USA,iHerb,0.00%,Dec 2024,15–20%
12/23/2024,Pre-Workout,Performance,161.00,$16.75,"$2,696.75",11.00%,0.00,Canada,iHerb,0.00%,Dec 2024,10–15%
12/23/2024,BCAA,Amino Acid,141.00,$52.59,"$7,415.19",20.00%,1.00,UK,Amazon,0.71%,Dec 2024,15–20%
12/23/2024,Creatine,Performance,158.00,$27.04,"$4,272.32",18.00%,2.00,USA,iHerb,1.27%,Dec 2024,15–20%
12/23/2024,Zinc,Mineral,154.00,$44.15,"$6,799.10",10.00%,3.00,USA,iHerb,1.95%,Dec 2024,5–10%
12/23/2024,Collagen Peptides,Protein,136.00,$27.11,"$3,686.96",3.00%,1.00,Canada,Walmart,0.74%,Dec 2024,0–5%
12/23/2024,Magnesium,Mineral,145.00,$31.54,"$4,573.30",17.00%,1.00,USA,Walmart,0.69%,Dec 2024,15–20%
12/23/2024,Ashwagandha,Herbal,139.00,$40.34,"$5,607.26",16.00%,1.00,Canada,Walmart,0.72%,Dec 2024,15–20%
12/23/2024,Melatonin,Sleep Aid,173.00,$13.07,"$2,261.11",8.00%,0.00,Canada,Amazon,0.00%,Dec 2024,5–10%
12/23/2024,Biotin,Vitamin,151.00,$38.75,"$5,851.25",19.00%,4.00,USA,Amazon,2.65%,Dec 2024,15–20%
12/23/2024,Green Tea Extract,Fat Burner,167.00,$26.93,"$4,497.31",6.00%,0.00,Canada,iHerb,0.00%,Dec 2024,5–10%
12/23/2024,Iron Supplement,Mineral,152.00,$21.36,"$3,246.72",18.00%,2.00,UK,Amazon,1.32%,Dec 2024,15–20%
12/23/2024,Electrolyte Powder,Hydration,168.00,$27.38,"$4,599.84",6.00%,1.00,USA,Amazon,0.60%,Dec 2024,5–10%
12/30/2024,Whey Protein,Protein,131.00,$14.33,"$1,877.23",7.00%,0.00,UK,Walmart,0.00%,Dec 2024,5–10%
12/30/2024,Vitamin C,Vitamin,161.00,$25.42,"$4,092.62",14.00%,1.00,USA,Amazon,0.62%,Dec 2024,10–15%
12/30/2024,Fish Oil,Omega,142.00,$49.89,"$7,084.38",24.00%,1.00,Canada,Walmart,0.70%,Dec 2024,20–25%
12/30/2024,Multivitamin,Vitamin,118.00,$47.96,"$5,659.28",14.00%,2.00,USA,iHerb,1.69%,Dec 2024,10–15%
12/30/2024,Pre-Workout,Performance,157.00,$54.29,"$8,523.53",20.00%,1.00,USA,iHerb,0.64%,Dec 2024,15–20%
12/30/2024,BCAA,Amino Acid,143.00,$35.10,"$5,019.30",15.00%,0.00,UK,Walmart,0.00%,Dec 2024,10–15%
12/30/2024,Creatine,Performance,156.00,$41.01,"$6,397.56",6.00%,1.00,Canada,iHerb,0.64%,Dec 2024,5–10%
12/30/2024,Zinc,Mineral,139.00,$34.40,"$4,781.60",6.00%,0.00,Canada,Amazon,0.00%,Dec 2024,5–10%
12/30/2024,Collagen Peptides,Protein,156.00,$59.48,"$9,278.88",13.00%,1.00,UK,Walmart,0.64%,Dec 2024,10–15%
12/30/2024,Magnesium,Mineral,156.00,$51.01,"$7,957.56",8.00%,5.00,USA,Walmart,3.21%,Dec 2024,5–10%
12/30/2024,Ashwagandha,Herbal,154.00,$13.64,"$2,100.56",9.00%,2.00,USA,iHerb,1.30%,Dec 2024,5–10%
12/30/2024,Melatonin,Sleep Aid,156.00,$27.81,"$4,338.36",7.00%,2.00,Canada,iHerb,1.28%,Dec 2024,5–10%
12/30/2024,Biotin,Vitamin,144.00,$20.37,"$2,933.28",10.00%,0.00,USA,iHerb,0.00%,Dec 2024,5–10%
12/30/2024,Green Tea Extract,Fat Burner,183.00,$55.67,"$10,187.61",11.00%,1.00,Canada,Walmart,0.55%,Dec 2024,10–15%
12/30/2024,Iron Supplement,Mineral,140.00,$44.28,"$6,199.20",12.00%,0.00,USA,iHerb,0.00%,Dec 2024,10–15%
12/30/2024,Electrolyte Powder,Hydration,147.00,$32.51,"$4,778.97",8.00%,0.00,USA,Amazon,0.00%,Dec 2024,5–10%
1/6/2025,Whey Protein,Protein,148.00,$10.85,"$1,605.80",15.00%,3.00,Canada,Amazon,2.03%,Jan 2025,10–15%
1/6/2025,Vitamin C,Vitamin,139.00,$48.61,"$6,756.79",6.00%,0.00,USA,Walmart,0.00%,Jan 2025,5–10%
1/6/2025,Fish Oil,Omega,146.00,$53.71,"$7,841.66",15.00%,1.00,Canada,Walmart,0.68%,Jan 2025,10–15%
1/6/2025,Multivitamin,Vitamin,151.00,$15.66,"$2,364.66",5.00%,4.00,Canada,Amazon,2.65%,Jan 2025,0–5%
1/6/2025,Pre-Workout,Performance,180.00,$17.26,"$3,106.80",11.00%,0.00,USA,iHerb,0.00%,Jan 2025,10–15%
1/6/2025,BCAA,Amino Acid,156.00,$12.90,"$2,012.40",12.00%,4.00,Canada,Walmart,2.56%,Jan 2025,10–15%
1/6/2025,Creatine,Performance,147.00,$59.90,"$8,805.30",13.00%,1.00,USA,Walmart,0.68%,Jan 2025,10–15%
1/6/2025,Zinc,Mineral,146.00,$35.61,"$5,199.06",11.00%,1.00,USA,Amazon,0.68%,Jan 2025,10–15%
1/6/2025,Collagen Peptides,Protein,136.00,$35.43,"$4,818.48",1.00%,0.00,Canada,Amazon,0.00%,Jan 2025,0–5%
1/6/2025,Magnesium,Mineral,177.00,$13.17,"$2,331.09",17.00%,0.00,USA,iHerb,0.00%,Jan 2025,15–20%
1/6/2025,Ashwagandha,Herbal,159.00,$42.55,"$6,765.45",18.00%,0.00,UK,Walmart,0.00%,Jan 2025,15–20%
1/6/2025,Melatonin,Sleep Aid,158.00,$26.98,"$4,262.84",24.00%,1.00,UK,Amazon,0.63%,Jan 2025,20–25%
1/6/2025,Biotin,Vitamin,186.00,$33.88,"$6,301.68",2.00%,2.00,USA,Walmart,1.08%,Jan 2025,0–5%
1/6/2025,Green Tea Extract,Fat Burner,129.00,$22.94,"$2,959.26",19.00%,0.00,USA,Walmart,0.00%,Jan 2025,15–20%
1/6/2025,Iron Supplement,Mineral,164.00,$11.76,"$1,928.64",10.00%,5.00,UK,iHerb,3.05%,Jan 2025,5–10%
1/6/2025,Electrolyte Powder,Hydration,132.00,$47.56,"$6,277.92",8.00%,2.00,USA,Amazon,1.52%,Jan 2025,5–10%
1/13/2025,Whey Protein,Protein,138.00,$23.26,"$3,209.88",11.00%,2.00,UK,iHerb,1.45%,Jan 2025,10–15%
1/13/2025,Vitamin C,Vitamin,160.00,$56.42,"$9,027.20",7.00%,1.00,Canada,Walmart,0.63%,Jan 2025,5–10%
1/13/2025,Fish Oil,Omega,154.00,$12.33,"$1,898.82",15.00%,1.00,UK,iHerb,0.65%,Jan 2025,10–15%
1/13/2025,Multivitamin,Vitamin,159.00,$37.61,"$5,979.99",0.00%,2.00,Canada,Amazon,1.26%,Jan 2025,0–5%
1/13/2025,Pre-Workout,Performance,159.00,$33.23,"$5,283.57",24.00%,1.00,Canada,Walmart,0.63%,Jan 2025,20–25%
1/13/2025,BCAA,Amino Acid,139.00,$37.94,"$5,273.66",24.00%,2.00,USA,iHerb,1.44%,Jan 2025,20–25%
1/13/2025,Creatine,Performance,143.00,$41.24,"$5,897.32",15.00%,0.00,UK,Amazon,0.00%,Jan 2025,10–15%
1/13/2025,Zinc,Mineral,155.00,$10.93,"$1,694.15",13.00%,5.00,Canada,iHerb,3.23%,Jan 2025,10–15%
1/13/2025,Collagen Peptides,Protein,145.00,$14.81,"$2,147.45",18.00%,0.00,Canada,Walmart,0.00%,Jan 2025,15–20%
1/13/2025,Magnesium,Mineral,141.00,$39.64,"$5,589.24",19.00%,2.00,Canada,iHerb,1.42%,Jan 2025,15–20%
1/13/2025,Ashwagandha,Herbal,153.00,$32.61,"$4,989.33",6.00%,0.00,UK,Walmart,0.00%,Jan 2025,5–10%
1/13/2025,Melatonin,Sleep Aid,146.00,$12.13,"$1,770.98",3.00%,0.00,USA,Walmart,0.00%,Jan 2025,0–5%
1/13/2025,Biotin,Vitamin,153.00,$18.31,"$2,801.43",15.00%,2.00,Canada,iHerb,1.31%,Jan 2025,10–15%
1/13/2025,Green Tea Extract,Fat Burner,144.00,$14.91,"$2,147.04",23.00%,1.00,UK,Walmart,0.69%,Jan 2025,20–25%
1/13/2025,Iron Supplement,Mineral,161.00,$37.17,"$5,984.37",2.00%,3.00,USA,Amazon,1.86%,Jan 2025,0–5%
1/13/2025,Electrolyte Powder,Hydration,154.00,$35.95,"$5,536.30",10.00%,1.00,USA,iHerb,0.65%,Jan 2025,5–10%
1/20/2025,Whey Protein,Protein,155.00,$39.79,"$6,167.45",21.00%,3.00,UK,Amazon,1.94%,Jan 2025,20–25%
1/20/2025,Vitamin C,Vitamin,151.00,$41.98,"$6,338.98",11.00%,0.00,Canada,iHerb,0.00%,Jan 2025,10–15%
1/20/2025,Fish Oil,Omega,146.00,$12.43,"$1,814.78",17.00%,3.00,UK,iHerb,2.05%,Jan 2025,15–20%
1/20/2025,Multivitamin,Vitamin,155.00,$45.38,"$7,033.90",11.00%,0.00,Canada,iHerb,0.00%,Jan 2025,10–15%
1/20/2025,Pre-Workout,Performance,183.00,$43.27,"$7,918.41",13.00%,0.00,Canada,Walmart,0.00%,Jan 2025,10–15%
1/20/2025,BCAA,Amino Acid,159.00,$40.57,"$6,450.63",3.00%,2.00,Canada,iHerb,1.26%,Jan 2025,0–5%
1/20/2025,Creatine,Performance,128.00,$37.63,"$4,816.64",22.00%,2.00,UK,iHerb,1.56%,Jan 2025,20–25%
1/20/2025,Zinc,Mineral,140.00,$38.66,"$5,412.40",15.00%,0.00,Canada,Walmart,0.00%,Jan 2025,10–15%
1/20/2025,Collagen Peptides,Protein,143.00,$34.44,"$4,924.92",4.00%,2.00,Canada,iHerb,1.40%,Jan 2025,0–5%
1/20/2025,Magnesium,Mineral,157.00,$11.37,"$1,785.09",5.00%,1.00,Canada,Amazon,0.64%,Jan 2025,0–5%
1/20/2025,Ashwagandha,Herbal,136.00,$29.57,"$4,021.52",24.00%,2.00,UK,iHerb,1.47%,Jan 2025,20–25%
1/20/2025,Melatonin,Sleep Aid,155.00,$33.42,"$5,180.10",10.00%,1.00,UK,iHerb,0.65%,Jan 2025,5–10%
1/20/2025,Biotin,Vitamin,146.00,$36.40,"$5,314.40",19.00%,1.00,USA,Walmart,0.68%,Jan 2025,15–20%
1/20/2025,Green Tea Extract,Fat Burner,158.00,$58.09,"$9,178.22",10.00%,3.00,Canada,iHerb,1.90%,Jan 2025,5–10%
1/20/2025,Iron Supplement,Mineral,163.00,$42.73,"$6,964.99",2.00%,4.00,USA,iHerb,2.45%,Jan 2025,0–5%
1/20/2025,Electrolyte Powder,Hydration,132.00,$26.50,"$3,498.00",11.00%,1.00,USA,Amazon,0.76%,Jan 2025,10–15%
1/27/2025,Whey Protein,Protein,170.00,$59.39,"$10,096.30",15.00%,0.00,Canada,Amazon,0.00%,Jan 2025,10–15%
1/27/2025,Vitamin C,Vitamin,138.00,$12.52,"$1,727.76",12.00%,0.00,Canada,Walmart,0.00%,Jan 2025,10–15%
1/27/2025,Fish Oil,Omega,148.00,$32.94,"$4,875.12",4.00%,1.00,Canada,Walmart,0.68%,Jan 2025,0–5%
1/27/2025,Multivitamin,Vitamin,145.00,$39.22,"$5,686.90",15.00%,0.00,USA,Walmart,0.00%,Jan 2025,10–15%
1/27/2025,Pre-Workout,Performance,146.00,$26.69,"$3,896.74",14.00%,1.00,Canada,Amazon,0.68%,Jan 2025,10–15%
1/27/2025,BCAA,Amino Acid,147.00,$18.11,"$2,662.17",15.00%,1.00,USA,Amazon,0.68%,Jan 2025,10–15%
1/27/2025,Creatine,Performance,143.00,$37.56,"$5,371.08",12.00%,2.00,Canada,Walmart,1.40%,Jan 2025,10–15%
1/27/2025,Zinc,Mineral,155.00,$10.05,"$1,557.75",13.00%,1.00,UK,iHerb,0.65%,Jan 2025,10–15%
1/27/2025,Collagen Peptides,Protein,131.00,$47.34,"$6,201.54",10.00%,2.00,UK,iHerb,1.53%,Jan 2025,5–10%
1/27/2025,Magnesium,Mineral,150.00,$24.51,"$3,676.50",10.00%,1.00,UK,Amazon,0.67%,Jan 2025,5–10%
1/27/2025,Ashwagandha,Herbal,155.00,$14.63,"$2,267.65",17.00%,2.00,USA,Walmart,1.29%,Jan 2025,15–20%
1/27/2025,Melatonin,Sleep Aid,147.00,$30.55,"$4,490.85",20.00%,3.00,USA,Walmart,2.04%,Jan 2025,15–20%
1/27/2025,Biotin,Vitamin,157.00,$43.52,"$6,832.64",6.00%,1.00,Canada,iHerb,0.64%,Jan 2025,5–10%
1/27/2025,Green Tea Extract,Fat Burner,138.00,$42.43,"$5,855.34",15.00%,2.00,UK,iHerb,1.45%,Jan 2025,10–15%
1/27/2025,Iron Supplement,Mineral,140.00,$41.66,"$5,832.40",16.00%,2.00,USA,iHerb,1.43%,Jan 2025,15–20%
1/27/2025,Electrolyte Powder,Hydration,142.00,$32.01,"$4,545.42",17.00%,1.00,USA,Walmart,0.70%,Jan 2025,15–20%
2/3/2025,Whey Protein,Protein,177.00,$43.75,"$7,743.75",14.00%,1.00,UK,Walmart,0.56%,Feb 2025,10–15%
2/3/2025,Vitamin C,Vitamin,126.00,$17.87,"$2,251.62",5.00%,4.00,UK,Walmart,3.17%,Feb 2025,0–5%
2/3/2025,Fish Oil,Omega,158.00,$39.55,"$6,248.90",13.00%,3.00,Canada,iHerb,1.90%,Feb 2025,10–15%
2/3/2025,Multivitamin,Vitamin,158.00,$20.58,"$3,251.64",16.00%,0.00,Canada,iHerb,0.00%,Feb 2025,15–20%
2/3/2025,Pre-Workout,Performance,127.00,$11.22,"$1,424.94",14.00%,2.00,UK,iHerb,1.57%,Feb 2025,10–15%
